SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,CurrentSchoolType,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Race,TwoorMoreRaces,All Grades,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Race,White,All Grades,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Race,Asian,All Grades,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,s504,Non Section 504,All Grades,AIM,Science,28,28,4,14.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,All,All Students,All Grades,SBAC,ELA,10795,10795,3846,35.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,ELL,English Language Learners,All Grades,SBAC,ELA,2433,2433,222,9.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,ELL,Non-English Language Learners,All Grades,SBAC,ELA,8362,8362,3624,43.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Foster,Foster Care,All Grades,SBAC,ELA,48,48,10,20.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Foster,Non-Foster Care,All Grades,SBAC,ELA,10747,10747,3836,35.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,FRL,Non-Low Income,All Grades,SBAC,ELA,3116,3116,1699,54.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Gender,Gender X,All Grades,SBAC,ELA,16,16,7,43.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Gender,Female,All Grades,SBAC,ELA,5277,5277,2118,40.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Migrant,Migrant,All Grades,SBAC,ELA,17,17,3,17.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Migrant,Non Migrant,All Grades,SBAC,ELA,10778,10778,3843,35.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Military,Military Parent,All Grades,SBAC,ELA,107,107,52,48.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Military,Non Military Parent,All Grades,SBAC,ELA,10688,10688,3794,35.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17210,Federal Way School District,100086,,District Total,NULL,,Race,American Indian/ Alaskan Native,All Grades,SBAC,ELA,64,64,14,21.90%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,s504,Non Section 504,All Grades,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,ELL,English Language Learners,All Grades,SBAC,ELA,228,228,20,8.80%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,ELL,Non-English Language Learners,All Grades,SBAC,ELA,1779,1779,907,51.00%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Foster,Foster Care,All Grades,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,FRL,Non-Low Income,All Grades,SBAC,ELA,1042,1042,612,58.70%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Gender X,All Grades,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Male,All Grades,SBAC,ELA,1008,1008,404,40.10%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,homeless,Non-Homeless,All Grades,SBAC,ELA,1981,1981,920,46.40%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Migrant,Migrant,All Grades,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Migrant,Non Migrant,All Grades,SBAC,ELA,NULL,NULL,NULL,46.20%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Military,Military Parent,All Grades,SBAC,ELA,42,42,30,71.40%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Military,Non Military Parent,All Grades,SBAC,ELA,1965,1965,897,45.60%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,American Indian/ Alaskan Native,All Grades,SBAC,ELA,16,16,6,37.50%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,Black/ African American,All Grades,SBAC,ELA,100,100,36,36.00%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,Asian,All Grades,SBAC,ELA,192,192,109,56.80%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,TwoorMoreRaces,All Grades,SBAC,ELA,311,311,144,46.30%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),All Grades,SBAC,ELA,492,492,171,34.80%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,White,All Grades,SBAC,ELA,745,745,427,57.30%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,s504,Non Section 504,All Grades,SBAC,ELA,1946,1946,908,46.70%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,SWD,Students with Disabilities,All Grades,SBAC,ELA,217,217,33,15.20%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,SWD,Students without Disabilities,All Grades,SBAC,ELA,1790,1790,894,49.90%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,All,All Students,All Grades,SBAC,Math,2005,2005,617,30.80%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,ELL,English Language Learners,All Grades,SBAC,Math,228,228,20,8.80%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,ELL,Non-English Language Learners,All Grades,SBAC,Math,1777,1777,597,33.60%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Foster,Foster Care,All Grades,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Foster,Non-Foster Care,All Grades,SBAC,Math,NULL,NULL,NULL,30.80%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,FRL,Non-Low Income,All Grades,SBAC,Math,1041,1041,418,40.20%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Gender X,All Grades,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Female,All Grades,SBAC,Math,NULL,NULL,NULL,28.70%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Male,All Grades,SBAC,Math,1007,1007,330,32.80%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,homeless,Homeless,All Grades,SBAC,Math,26,26,5,19.20%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,homeless,Non-Homeless,All Grades,SBAC,Math,1979,1979,612,30.90%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Migrant,Migrant,All Grades,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Military,Military Parent,All Grades,SBAC,Math,42,42,16,38.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Race,TwoorMoreRaces,4,SBAC,Math,110,110,32,29.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Race,Asian,4,SBAC,Math,196,196,70,35.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Race,Black/ African American,4,SBAC,Math,207,207,37,17.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),4,SBAC,Math,505,505,70,13.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,s504,Non Section 504,4,SBAC,Math,1314,1314,342,26.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,SWD,Students with Disabilities,4,SBAC,Math,235,235,29,12.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,SWD,Students without Disabilities,4,SBAC,Math,1079,1079,313,29.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,All,All Students,5,AIM,ELA,12,12,5,41.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,ELL,English Language Learners,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,ELL,Non-English Language Learners,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,FRL,Non-Low Income,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,FRL,Low-Income,5,AIM,ELA,NULL,NULL,NULL,45.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,homeless,Non-Homeless,5,AIM,ELA,12,12,5,41.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Migrant,Non Migrant,5,AIM,ELA,12,12,5,41.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Military,Non Military Parent,5,AIM,ELA,12,12,5,41.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Race,TwoorMoreRaces,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Race,Asian,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,Race,Black/ African American,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,s504,Non Section 504,5,AIM,ELA,12,12,5,41.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,SWD,Students with Disabilities,5,AIM,ELA,12,12,5,41.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,,District Total,NULL,,ELL,English Language Learners,5,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
